order_id,distance_km,prep_time_min,items_count,weather,traffic_level,time_of_day,vehicle_type,rider_experience_yrs,delivery_time_min
ORD_011554,7.98,15,2,Rainy,High,Afternoon,Motorcycle,4.3,45.6
ORD_011555,4.43,15,2,Clear,Medium,Evening Peak,Scooter,2.0,26.4
ORD_011556,7.15,15,1,Foggy,Medium,Morning,Motorcycle,1.7,38.8
ORD_011557,3.38,10,3,Windy,High,Afternoon,Motorcycle,3.6,22.6
ORD_011558,6.71,15,4,Clear,High,Evening Peak,Motorcycle,1.6,39.5
ORD_011559,4.03,10,3,Foggy,Medium,Evening Peak,Motorcycle,2.6,28.2
ORD_011560,7.69,15,1,Clear,Medium,Evening Peak,Scooter,4.0,41.3
ORD_011561,4.82,25,3,Clear,Medium,Late Night,Scooter,2.1,34.9
ORD_011562,5.56,10,4,Clear,Medium,Evening Peak,Motorcycle,2.6,27.7
ORD_011563,4.38,10,4,Rainy,Medium,Afternoon,Scooter,2.5,28.5
ORD_011564,4.94,30,3,Clear,Low,Afternoon,Motorcycle,3.0,40.6
ORD_011565,7.61,20,2,Windy,Low,Morning,Scooter,4.2,36.1
ORD_011566,2.67,10,6,Foggy,High,Morning,Motorcycle,4.8,20.8
ORD_011567,5.94,10,4,Foggy,Medium,Evening Peak,Motorcycle,4.2,27.5
ORD_011568,17.54,20,4,Windy,Jam,Late Night,Motorcycle,0.6,95.0
ORD_011569,9.67,15,4,Rainy,Medium,Afternoon,Motorcycle,5.4,42.8
ORD_011570,4.64,20,3,Clear,Medium,Evening Peak,Motorcycle,3.7,30.5
ORD_011571,5.38,15,2,Rainy,Medium,Afternoon,Scooter,5.6,34.4
ORD_011572,3.88,30,2,Windy,Medium,Morning,Scooter,5.8,42.9
ORD_011573,7.01,20,3,Foggy,High,Morning,Scooter,3.1,47.9
ORD_011574,2.33,10,2,Clear,Low,Evening Peak,Scooter,5.5,13.2
ORD_011575,4.03,15,5,Clear,Medium,Afternoon,Motorcycle,2.5,21.5
ORD_011576,3.27,20,2,Clear,Medium,Late Night,Motorcycle,1.9,29.3
ORD_011577,3.96,10,3,Windy,Medium,Afternoon,Scooter,0.9,26.4
ORD_011578,5.78,10,2,Clear,Jam,Afternoon,Motorcycle,3.0,35.3
ORD_011579,1.32,10,2,Windy,Low,Evening Peak,Scooter,4.3,12.0
ORD_011580,4.28,20,1,Foggy,Medium,Morning,Scooter,5.9,35.6
ORD_011581,3.77,20,2,Foggy,High,Late Night,Scooter,3.4,38.6
ORD_011582,8.58,10,2,Clear,Low,Afternoon,Scooter,4.5,31.1
ORD_011583,2.94,20,1,Clear,High,Evening Peak,Motorcycle,5.4,27.8
ORD_011584,5.83,20,2,Foggy,Medium,Evening Peak,Scooter,3.5,35.8
ORD_011585,4.65,30,2,Clear,Low,Evening Peak,Motorcycle,1.4,41.9
ORD_011586,8.93,25,2,Rainy,Medium,Morning,Motorcycle,5.2,52.8
ORD_011587,8.25,30,3,Rainy,Medium,Afternoon,Electric Bike,3.7,67.8
ORD_011588,12.15,30,1,Foggy,Low,Morning,Motorcycle,4.7,56.9
ORD_011589,9.11,15,2,Clear,High,Morning,Motorcycle,4.1,41.1
ORD_011590,6.07,15,2,Clear,Low,Afternoon,Scooter,0.8,28.4
ORD_011591,7.94,15,3,Rainy,Low,Evening Peak,Electric Bike,1.4,50.4
ORD_011592,4.4,20,3,Clear,Medium,Evening Peak,Scooter,2.1,32.2
ORD_011593,5.45,15,4,Foggy,High,Afternoon,Motorcycle,2.1,42.7
ORD_011594,5.58,20,1,Clear,Low,Afternoon,Scooter,5.1,32.1
ORD_011595,3.03,10,1,Foggy,High,Evening Peak,Electric Bike,3.8,29.4
ORD_011596,8.75,15,5,Windy,High,Evening Peak,Scooter,1.0,50.4
ORD_011597,10.65,15,3,Clear,Low,Afternoon,Motorcycle,2.6,38.3
ORD_011598,4.68,30,2,Foggy,Medium,Evening Peak,Scooter,3.6,48.1
ORD_011599,4.89,10,2,Foggy,Jam,Evening Peak,Electric Bike,1.9,40.3
ORD_011600,3.48,25,3,Windy,Low,Late Night,Motorcycle,0.7,34.3
ORD_011601,2.52,10,4,Clear,Low,Evening Peak,Scooter,2.6,20.3
ORD_011602,7.45,20,2,Clear,High,Evening Peak,Motorcycle,3.0,42.9
ORD_011603,2.62,15,1,Rainy,Medium,Evening Peak,Motorcycle,5.5,26.8
ORD_011604,2.54,15,4,Clear,Medium,Morning,Scooter,5.5,20.1
ORD_011605,7.19,35,2,Foggy,Low,Afternoon,Scooter,3.3,57.1
ORD_011606,5.63,15,4,Heavy Storm,High,Evening Peak,Motorcycle,3.1,48.5
ORD_011607,7.48,15,3,Windy,Medium,Morning,Scooter,4.0,37.6
ORD_011608,3.24,20,2,Clear,Low,Afternoon,Scooter,1.9,27.2
ORD_011609,13.04,20,1,Rainy,Jam,Evening Peak,Scooter,2.1,94.3
ORD_011610,2.97,35,2,Clear,Medium,Afternoon,Scooter,0.5,46.7
ORD_011611,3.77,20,1,Clear,Medium,Evening Peak,Motorcycle,0.9,30.9
ORD_011612,3.32,20,4,Clear,High,Morning,Motorcycle,1.5,33.3
ORD_011613,12.82,15,1,Clear,Medium,Morning,Scooter,4.0,55.6
ORD_011614,4.06,20,5,Rainy,Low,Afternoon,Scooter,1.7,41.0
ORD_011615,2.84,20,2,Clear,High,Evening Peak,Electric Bike,1.2,33.4
ORD_011616,16.89,15,2,Clear,Low,Evening Peak,Scooter,3.9,55.5
ORD_011617,11.66,20,4,Clear,Jam,Evening Peak,Motorcycle,4.1,69.3
ORD_011618,9.77,15,2,Foggy,Medium,Afternoon,Motorcycle,0.8,45.1
ORD_011619,11.28,15,2,Clear,Medium,Evening Peak,Motorcycle,4.8,45.0
ORD_011620,2.9,15,2,Clear,Jam,Evening Peak,Scooter,3.8,31.8
ORD_011621,12.16,15,3,Clear,Medium,Afternoon,Motorcycle,2.7,47.5
ORD_011622,4.5,20,2,Clear,Medium,Morning,Electric Bike,5.9,39.3
ORD_011623,6.21,10,2,Clear,High,Evening Peak,Motorcycle,0.6,25.2
ORD_011624,5.03,10,2,Heavy Storm,Medium,Late Night,Scooter,3.5,33.1
ORD_011625,10.59,10,1,Foggy,Medium,Evening Peak,Scooter,1.4,41.6
ORD_011626,1.27,15,2,Clear,Low,Afternoon,Motorcycle,2.3,20.1
ORD_011627,2.67,15,4,Windy,Medium,Evening Peak,Scooter,1.2,30.9
ORD_011628,11.27,25,3,Clear,Medium,Morning,Electric Bike,4.2,67.2
ORD_011629,3.51,15,2,Rainy,Low,Morning,Motorcycle,2.7,29.3
ORD_011630,10.37,15,2,Clear,Medium,Afternoon,Scooter,5.9,48.4
ORD_011631,3.41,20,1,Clear,Medium,Morning,Scooter,4.1,28.9
ORD_011632,4.41,20,1,Foggy,Medium,Morning,Scooter,5.5,33.7
ORD_011633,13.63,10,2,Rainy,High,Late Night,Motorcycle,1.8,63.6
ORD_011634,7.9,25,2,Clear,Medium,Morning,Scooter,2.3,49.6
ORD_011635,5.69,35,5,Clear,Medium,Evening Peak,Motorcycle,2.5,52.3
ORD_011636,6.86,10,3,Rainy,High,Evening Peak,Motorcycle,5.1,39.6
ORD_011637,9.13,20,5,Clear,High,Afternoon,Motorcycle,1.7,53.7
ORD_011638,5.5,10,2,Clear,High,Evening Peak,Motorcycle,5.7,27.2
ORD_011639,7.18,10,1,Foggy,High,Afternoon,Motorcycle,0.7,40.5
ORD_011640,17.09,15,4,Clear,High,Evening Peak,Scooter,5.4,79.6
ORD_011641,2.78,25,3,Clear,High,Afternoon,Motorcycle,3.0,34.7
ORD_011642,5.65,20,3,Foggy,Low,Late Night,Scooter,3.4,35.1
ORD_011643,3.87,15,3,Clear,Low,Late Night,Motorcycle,6.0,22.3
ORD_011644,3.06,15,2,Windy,Low,Afternoon,Motorcycle,5.3,25.2
ORD_011645,5.62,15,2,Rainy,Medium,Afternoon,Motorcycle,5.5,34.3
ORD_011646,3.1,15,1,Clear,Low,Evening Peak,Motorcycle,3.7,18.9
ORD_011647,2.85,25,1,Clear,High,Afternoon,Motorcycle,5.8,35.7
ORD_011648,4.84,20,2,Heavy Storm,Medium,Evening Peak,Motorcycle,4.3,46.6
ORD_011649,7.06,15,2,Clear,High,Evening Peak,Electric Bike,5.0,42.4
ORD_011650,6.74,15,3,Heavy Storm,Low,Late Night,Scooter,4.5,41.0
ORD_011651,4.9,30,3,Clear,Medium,Afternoon,Motorcycle,4.8,36.8
ORD_011652,2.33,20,3,Clear,Medium,Afternoon,Motorcycle,4.0,24.9
ORD_011653,2.25,10,4,Foggy,Medium,Morning,Motorcycle,4.5,17.1
ORD_011654,6.32,15,3,Rainy,High,Evening Peak,Motorcycle,2.9,41.8
ORD_011655,3.57,15,2,Foggy,Jam,Morning,Electric Bike,4.4,43.5
ORD_011656,5.84,35,2,Clear,Low,Evening Peak,Scooter,2.0,47.4
ORD_011657,5.41,15,1,Clear,Medium,Afternoon,Electric Bike,4.0,33.1
ORD_011658,1.69,10,3,Clear,Low,Late Night,Scooter,3.4,14.4
ORD_011659,11.39,15,3,Clear,Medium,Morning,Motorcycle,5.4,45.8
ORD_011660,2.24,15,2,Windy,High,Late Night,Motorcycle,4.2,24.6
ORD_011661,4.48,20,4,Rainy,Jam,Evening Peak,Motorcycle,3.8,44.9
ORD_011662,2.48,15,2,Windy,Medium,Late Night,Motorcycle,2.2,26.0
ORD_011663,3.52,10,2,Clear,Medium,Evening Peak,Scooter,5.2,19.4
ORD_011664,3.76,10,2,Clear,Low,Morning,Scooter,0.8,17.0
ORD_011665,3.97,15,1,Windy,High,Morning,Scooter,5.4,28.8
ORD_011666,4.55,15,8,Foggy,Jam,Afternoon,Motorcycle,4.1,39.0
ORD_011667,12.79,25,2,Foggy,High,Late Night,Motorcycle,1.5,69.9
ORD_011668,2.99,15,5,Windy,Medium,Evening Peak,Motorcycle,5.5,23.4
ORD_011669,7.2,10,3,Foggy,Medium,Evening Peak,Motorcycle,2.3,31.0
ORD_011670,9.73,25,4,Heavy Storm,High,Afternoon,Scooter,1.4,76.7
ORD_011671,6.78,25,3,Rainy,Jam,Afternoon,Motorcycle,2.3,64.1
ORD_011672,10.87,15,3,Rainy,Jam,Evening Peak,Motorcycle,5.8,71.0
ORD_011673,6.81,15,6,Clear,High,Evening Peak,Scooter,4.6,43.6
ORD_011674,6.7,25,3,Windy,Low,Evening Peak,Scooter,5.5,44.7
ORD_011675,9.89,10,1,Clear,Medium,Evening Peak,Motorcycle,2.1,30.4
ORD_011676,6.17,30,3,Windy,Medium,Evening Peak,Scooter,1.0,57.8
ORD_011677,9.76,25,2,Windy,Low,Evening Peak,Motorcycle,3.6,43.9
ORD_011678,6.16,20,2,Foggy,Medium,Evening Peak,Motorcycle,3.2,33.4
ORD_011679,9.66,15,4,Rainy,High,Evening Peak,Motorcycle,4.5,55.2
ORD_011680,12.1,10,4,Rainy,High,Evening Peak,Electric Bike,3.5,75.1
ORD_011681,4.16,35,2,Windy,Low,Late Night,Scooter,2.7,49.3
ORD_011682,3.82,25,5,Rainy,Low,Late Night,Motorcycle,0.5,45.9
ORD_011683,10.86,15,2,Foggy,Jam,Evening Peak,Electric Bike,3.1,82.6
ORD_011684,9.55,10,2,Clear,Low,Evening Peak,Motorcycle,1.2,32.1
ORD_011685,1.82,20,1,Clear,Medium,Evening Peak,Motorcycle,5.6,23.5
ORD_011686,5.88,35,2,Clear,Low,Evening Peak,Motorcycle,5.6,47.1
ORD_011687,13.57,20,3,Windy,Low,Morning,Motorcycle,4.9,52.1
ORD_011688,2.66,10,2,Clear,Medium,Evening Peak,Electric Bike,1.4,19.0
ORD_011689,2.46,15,2,Windy,Medium,Late Night,Motorcycle,1.3,23.3
ORD_011690,3.46,10,2,Rainy,Medium,Evening Peak,Scooter,3.6,27.4
ORD_011691,4.01,30,5,Clear,Low,Morning,Electric Bike,4.5,41.9
ORD_011692,1.99,15,2,Rainy,Medium,Evening Peak,Scooter,5.5,26.4
ORD_011693,2.68,20,3,Clear,Medium,Morning,Motorcycle,5.4,27.5
ORD_011694,1.9,10,1,Rainy,Low,Evening Peak,Motorcycle,1.4,23.4
ORD_011695,5.77,10,4,Rainy,Jam,Evening Peak,Motorcycle,6.0,39.9
ORD_011696,5.7,20,2,Windy,Low,Evening Peak,Electric Bike,1.4,40.1
ORD_011697,10.91,25,2,Clear,Medium,Afternoon,Electric Bike,5.1,65.0
ORD_011698,6.04,15,4,Clear,Low,Afternoon,Scooter,3.7,29.7
ORD_011699,7.12,15,1,Foggy,High,Afternoon,Motorcycle,4.2,41.4
ORD_011700,7.55,20,2,Clear,Medium,Late Night,Scooter,3.8,44.6
ORD_011701,2.93,25,1,Clear,Low,Afternoon,Scooter,5.3,27.0
ORD_011702,2.73,20,4,Clear,Medium,Evening Peak,Scooter,4.0,25.6
ORD_011703,2.51,10,2,Windy,Jam,Evening Peak,Motorcycle,5.2,21.5
ORD_011704,4.0,20,2,Clear,High,Evening Peak,Motorcycle,1.3,32.2
ORD_011705,3.81,25,4,Windy,High,Late Night,Scooter,5.3,43.5
ORD_011706,5.35,25,5,Foggy,Low,Evening Peak,Motorcycle,6.0,41.1
ORD_011707,7.89,20,1,Foggy,High,Afternoon,Motorcycle,4.1,49.5
ORD_011708,7.11,35,3,Clear,High,Evening Peak,Scooter,5.9,59.7
ORD_011709,3.79,10,3,Rainy,Low,Morning,Scooter,1.7,22.6
ORD_011710,3.42,15,4,Windy,Low,Late Night,Scooter,5.1,25.2
ORD_011711,3.66,25,2,Clear,Medium,Morning,Motorcycle,1.4,36.8
ORD_011712,3.94,10,1,Windy,Medium,Evening Peak,Scooter,3.3,20.6
ORD_011713,2.16,35,6,Clear,Medium,Afternoon,Scooter,4.2,41.1
ORD_011714,6.09,15,2,Foggy,Low,Late Night,Electric Bike,4.1,31.4
ORD_011715,13.61,15,3,Clear,Medium,Late Night,Scooter,4.2,56.4
ORD_011716,5.19,15,1,Foggy,High,Morning,Electric Bike,2.3,44.0
ORD_011717,5.32,15,4,Foggy,Jam,Afternoon,Scooter,5.9,45.5
ORD_011718,6.59,20,5,Clear,Medium,Evening Peak,Motorcycle,0.5,39.6
ORD_011719,2.64,15,2,Clear,High,Evening Peak,Motorcycle,3.9,22.4
ORD_011720,3.48,15,2,Rainy,High,Evening Peak,Scooter,5.3,30.0
ORD_011721,3.69,25,2,Clear,Medium,Afternoon,Motorcycle,5.4,34.1
ORD_011722,2.58,10,2,Clear,Jam,Evening Peak,Scooter,4.5,22.5
ORD_011723,12.02,25,1,Clear,Low,Afternoon,Motorcycle,3.7,48.6
ORD_011724,7.76,15,1,Clear,Jam,Evening Peak,Motorcycle,3.0,48.1
ORD_011725,8.08,15,3,Clear,High,Afternoon,Scooter,3.0,43.5
ORD_011726,4.21,15,2,Clear,Low,Evening Peak,Motorcycle,2.8,22.2
ORD_011727,5.56,20,3,Foggy,Medium,Evening Peak,Scooter,4.3,39.8
ORD_011728,4.01,25,3,Foggy,Medium,Morning,Motorcycle,4.5,42.2
ORD_011729,4.52,35,2,Clear,Medium,Morning,Scooter,3.3,47.0
ORD_011730,5.34,15,3,Clear,High,Morning,Motorcycle,4.6,30.7
ORD_011731,4.67,20,4,Clear,High,Afternoon,Motorcycle,3.4,37.5
ORD_011732,5.3,15,3,Clear,Low,Afternoon,Scooter,1.0,27.4
ORD_011733,2.02,35,6,Clear,Jam,Morning,Scooter,5.2,48.3
ORD_011734,2.67,25,8,Clear,Low,Evening Peak,Scooter,5.3,35.9
ORD_011735,4.0,15,2,Rainy,Medium,Evening Peak,Motorcycle,2.0,35.2
ORD_011736,4.4,15,2,Heavy Storm,Medium,Evening Peak,Scooter,4.8,40.2
ORD_011737,4.4,15,3,Windy,Low,Afternoon,Scooter,3.3,26.8
ORD_011738,6.99,25,1,Clear,High,Evening Peak,Scooter,1.2,52.8
ORD_011739,5.9,25,3,Windy,Jam,Afternoon,Scooter,2.7,62.0
ORD_011740,6.41,30,2,Rainy,Medium,Morning,Motorcycle,0.9,50.2
ORD_011741,3.66,20,3,Clear,Medium,Late Night,Motorcycle,4.8,28.6
ORD_011742,2.91,20,2,Clear,Medium,Evening Peak,Electric Bike,1.6,31.6
ORD_011743,4.61,15,2,Windy,High,Afternoon,Electric Bike,1.4,38.5
ORD_011744,7.45,20,4,Windy,Jam,Afternoon,Motorcycle,1.6,55.7
ORD_011745,11.74,15,2,Clear,Medium,Late Night,Motorcycle,1.7,46.7
ORD_011746,3.72,20,2,Rainy,High,Afternoon,Scooter,4.2,41.5
ORD_011747,11.72,10,3,Windy,Low,Morning,Scooter,4.0,39.4
ORD_011748,2.74,10,3,Clear,Medium,Evening Peak,Motorcycle,1.2,17.4
ORD_011749,2.12,20,1,Clear,Medium,Evening Peak,Electric Bike,4.5,25.1
ORD_011750,4.33,30,3,Heavy Storm,Low,Evening Peak,Scooter,2.4,53.2
ORD_011751,2.92,20,2,Foggy,High,Evening Peak,Scooter,3.0,40.0
ORD_011752,3.4,20,3,Clear,High,Evening Peak,Scooter,1.2,32.1
ORD_011753,8.49,25,3,Clear,Low,Late Night,Motorcycle,4.4,45.8
ORD_011754,8.04,15,2,Clear,High,Evening Peak,Motorcycle,2.6,43.3
ORD_011755,5.91,10,4,Foggy,Medium,Afternoon,Motorcycle,4.0,28.4
ORD_011756,5.65,30,3,Clear,High,Evening Peak,Electric Bike,2.8,59.5
ORD_011757,3.37,30,2,Clear,Medium,Evening Peak,Motorcycle,0.8,39.9
ORD_011758,4.65,15,1,Clear,Medium,Evening Peak,Scooter,4.4,23.6
ORD_011759,4.22,15,2,Heavy Storm,Medium,Late Night,Scooter,3.5,38.7
ORD_011760,2.37,25,1,Rainy,Low,Morning,Motorcycle,2.9,40.1
ORD_011761,12.91,20,4,Windy,Medium,Morning,Scooter,1.6,62.2
ORD_011762,4.28,10,1,Clear,Low,Morning,Motorcycle,3.9,19.1
ORD_011763,2.79,10,6,Clear,Medium,Evening Peak,Motorcycle,2.0,19.1
ORD_011764,2.24,35,3,Windy,Low,Late Night,Scooter,2.9,41.7
ORD_011765,6.63,10,1,Windy,High,Evening Peak,Scooter,0.8,38.3
ORD_011766,12.29,15,4,Windy,Jam,Evening Peak,Scooter,4.8,79.8
ORD_011767,14.55,20,4,Clear,High,Evening Peak,Electric Bike,1.0,89.7
ORD_011768,4.82,15,2,Foggy,Low,Late Night,Motorcycle,5.4,24.6
ORD_011769,4.29,15,2,Rainy,Medium,Late Night,Scooter,5.3,37.3
ORD_011770,5.38,15,4,Clear,High,Evening Peak,Scooter,5.8,32.1
ORD_011771,5.31,15,2,Foggy,High,Late Night,Motorcycle,5.5,38.3
ORD_011772,1.69,25,2,Rainy,Medium,Evening Peak,Scooter,5.8,35.8
ORD_011773,3.99,20,4,Clear,Medium,Evening Peak,Scooter,5.4,30.4
ORD_011774,6.12,15,1,Foggy,Low,Morning,Scooter,1.1,34.1
ORD_011775,6.82,15,4,Clear,High,Afternoon,Motorcycle,2.9,41.7
ORD_011776,7.11,10,5,Windy,Medium,Evening Peak,Scooter,0.9,38.6
ORD_011777,5.27,10,1,Clear,Low,Evening Peak,Scooter,3.5,19.0
ORD_011778,2.72,20,3,Rainy,Medium,Afternoon,Electric Bike,3.4,36.0
ORD_011779,4.75,10,2,Clear,High,Evening Peak,Motorcycle,5.6,22.3
ORD_011780,9.97,15,3,Clear,Low,Late Night,Motorcycle,5.8,36.5
ORD_011781,6.37,25,3,Rainy,Medium,Late Night,Motorcycle,1.9,52.2
ORD_011782,4.39,15,3,Rainy,Medium,Evening Peak,Motorcycle,3.7,30.8
ORD_011783,15.31,15,3,Clear,Jam,Afternoon,Motorcycle,3.1,84.5
ORD_011784,5.43,25,3,Clear,Low,Evening Peak,Motorcycle,3.5,39.3
ORD_011785,4.71,25,3,Clear,High,Evening Peak,Scooter,3.4,44.3
ORD_011786,7.46,25,2,Clear,Low,Morning,Scooter,5.5,43.1
ORD_011787,2.58,20,2,Windy,Jam,Evening Peak,Electric Bike,5.4,34.8
ORD_011788,4.28,30,1,Clear,Medium,Evening Peak,Motorcycle,1.2,43.8
ORD_011789,4.77,25,3,Clear,Low,Evening Peak,Motorcycle,2.4,35.0
ORD_011790,1.95,15,2,Foggy,Medium,Afternoon,Motorcycle,4.6,25.4
ORD_011791,5.71,20,2,Windy,Low,Morning,Motorcycle,4.3,30.8
ORD_011792,6.81,10,3,Rainy,Low,Afternoon,Motorcycle,4.0,27.8
ORD_011793,3.78,20,8,Clear,Medium,Evening Peak,Motorcycle,6.0,36.9
ORD_011794,7.67,15,3,Rainy,Jam,Afternoon,Motorcycle,2.4,62.0
ORD_011795,9.14,15,3,Windy,Medium,Morning,Scooter,3.3,43.5
ORD_011796,9.79,10,3,Clear,High,Morning,Scooter,5.9,39.2
ORD_011797,2.77,15,3,Windy,High,Afternoon,Scooter,4.3,23.3
ORD_011798,5.59,15,1,Foggy,Low,Evening Peak,Motorcycle,4.1,27.3
ORD_011799,7.22,20,1,Clear,Medium,Evening Peak,Scooter,1.4,38.1
ORD_011800,5.58,15,3,Clear,Jam,Evening Peak,Motorcycle,1.9,40.4
ORD_011801,8.78,25,2,Windy,Low,Evening Peak,Scooter,2.6,48.3
ORD_011802,5.84,20,1,Clear,Medium,Morning,Electric Bike,3.1,38.8
ORD_011803,2.72,20,2,Clear,High,Afternoon,Scooter,3.2,26.8
ORD_011804,8.87,15,2,Heavy Storm,Medium,Evening Peak,Scooter,5.5,52.0
ORD_011805,5.48,25,2,Clear,Jam,Morning,Motorcycle,1.1,48.9
ORD_011806,11.94,20,1,Windy,Medium,Late Night,Scooter,1.9,58.0
ORD_011807,2.73,25,2,Rainy,Jam,Late Night,Scooter,1.3,45.9
ORD_011808,5.54,15,1,Clear,Medium,Evening Peak,Electric Bike,4.5,32.2
ORD_011809,11.44,15,2,Clear,Medium,Afternoon,Scooter,5.8,46.8
ORD_011810,5.91,10,3,Clear,High,Morning,Motorcycle,5.4,30.2
ORD_011811,7.92,15,3,Clear,Jam,Late Night,Electric Bike,4.5,69.6
ORD_011812,9.33,15,3,Windy,Medium,Afternoon,Scooter,0.6,43.8
ORD_011813,5.35,25,1,Windy,High,Afternoon,Motorcycle,2.4,43.6
ORD_011814,3.21,20,3,Foggy,High,Afternoon,Scooter,5.2,35.2
ORD_011815,8.49,15,3,Clear,Medium,Afternoon,Scooter,4.1,43.6
ORD_011816,4.81,20,2,Clear,Low,Evening Peak,Motorcycle,1.7,29.6
ORD_011817,1.64,10,3,Foggy,Medium,Evening Peak,Motorcycle,3.1,19.7
ORD_011818,10.26,15,3,Foggy,High,Late Night,Motorcycle,1.0,58.2
ORD_011819,12.79,20,2,Clear,Low,Afternoon,Motorcycle,3.4,46.6
ORD_011820,3.68,20,8,Clear,Medium,Afternoon,Motorcycle,5.5,28.9
ORD_011821,5.22,20,1,Foggy,Medium,Evening Peak,Motorcycle,0.7,42.3
ORD_011822,13.4,15,1,Clear,High,Evening Peak,Scooter,3.9,61.7
ORD_011823,11.57,15,2,Windy,Jam,Late Night,Motorcycle,1.8,71.9
ORD_011824,7.23,30,3,Clear,High,Evening Peak,Motorcycle,5.9,54.5
ORD_011825,10.95,35,5,Clear,Medium,Afternoon,Motorcycle,0.9,63.9
ORD_011826,4.63,15,6,Clear,High,Afternoon,Motorcycle,3.9,31.6
ORD_011827,2.34,20,6,Foggy,High,Evening Peak,Scooter,1.9,36.8
ORD_011828,9.73,15,6,Windy,High,Evening Peak,Motorcycle,5.4,51.1
ORD_011829,5.13,15,4,Clear,High,Evening Peak,Electric Bike,1.2,37.4
ORD_011830,2.04,25,2,Clear,High,Late Night,Electric Bike,2.9,36.4
ORD_011831,3.75,20,3,Clear,Low,Evening Peak,Motorcycle,1.5,29.4
ORD_011832,4.52,25,1,Clear,Low,Afternoon,Scooter,4.9,37.6
ORD_011833,4.83,20,1,Clear,Jam,Morning,Motorcycle,2.4,43.6
ORD_011834,3.42,20,4,Clear,Medium,Late Night,Motorcycle,1.5,30.6
ORD_011835,2.86,10,2,Clear,Low,Late Night,Electric Bike,4.5,12.5
ORD_011836,1.91,20,2,Windy,Low,Evening Peak,Scooter,5.0,24.9
ORD_011837,1.87,35,1,Rainy,High,Evening Peak,Motorcycle,3.0,45.8
ORD_011838,5.06,15,2,Clear,Low,Afternoon,Motorcycle,2.6,26.8
ORD_011839,6.01,15,3,Clear,High,Late Night,Scooter,4.0,38.8
ORD_011840,2.82,35,4,Clear,Medium,Afternoon,Motorcycle,4.1,46.1
ORD_011841,10.81,15,2,Clear,Low,Morning,Motorcycle,4.1,37.5
ORD_011842,4.09,15,3,Rainy,Low,Morning,Motorcycle,2.0,31.7
ORD_011843,4.84,10,3,Clear,Low,Evening Peak,Motorcycle,5.7,18.2
ORD_011844,4.68,10,2,Clear,Medium,Afternoon,Motorcycle,1.7,20.5
ORD_011845,1.73,15,2,Windy,Medium,Late Night,Motorcycle,2.6,24.1
ORD_011846,8.83,20,3,Clear,Low,Afternoon,Motorcycle,2.1,39.4
ORD_011847,7.14,20,3,Windy,High,Late Night,Scooter,5.6,44.7
ORD_011848,11.01,20,2,Heavy Storm,Jam,Evening Peak,Scooter,5.1,85.5
ORD_011849,10.61,20,2,Clear,High,Evening Peak,Scooter,5.0,57.4
ORD_011850,6.65,15,1,Clear,High,Afternoon,Motorcycle,0.5,38.6
ORD_011851,7.42,25,3,Clear,Jam,Evening Peak,Motorcycle,4.3,60.3
ORD_011852,2.72,30,5,Windy,Medium,Afternoon,Electric Bike,1.8,48.4
ORD_011853,4.11,15,2,Windy,High,Evening Peak,Motorcycle,5.8,28.0
ORD_011854,4.66,10,3,Clear,High,Afternoon,Motorcycle,3.4,23.7
ORD_011855,3.8,15,4,Clear,Jam,Afternoon,Scooter,3.6,36.3
ORD_011856,10.47,10,6,Clear,Medium,Evening Peak,Scooter,2.5,43.3
ORD_011857,5.68,25,4,Foggy,Medium,Afternoon,Motorcycle,3.5,45.6
ORD_011858,3.25,15,1,Windy,Low,Afternoon,Motorcycle,4.6,21.5
ORD_011859,10.09,20,1,Foggy,Medium,Afternoon,Scooter,3.6,52.4
ORD_011860,5.79,10,3,Clear,High,Evening Peak,Scooter,4.0,25.1
ORD_011861,8.63,20,3,Rainy,High,Afternoon,Motorcycle,3.1,56.8
ORD_011862,2.69,10,4,Clear,Low,Afternoon,Motorcycle,4.4,12.9
ORD_011863,6.04,25,3,Windy,High,Morning,Motorcycle,5.4,43.3
ORD_011864,3.17,30,3,Foggy,Jam,Evening Peak,Electric Bike,0.8,48.6
ORD_011865,5.86,15,3,Rainy,High,Evening Peak,Scooter,1.1,40.3
ORD_011866,7.15,15,3,Clear,Low,Evening Peak,Electric Bike,4.3,37.4
ORD_011867,2.54,15,5,Clear,Medium,Evening Peak,Electric Bike,2.6,26.4
ORD_011868,5.02,20,2,Clear,Jam,Afternoon,Motorcycle,2.0,41.2
ORD_011869,2.68,15,1,Foggy,Medium,Morning,Motorcycle,1.5,25.5
ORD_011870,8.88,25,1,Clear,Medium,Evening Peak,Motorcycle,3.6,44.3
ORD_011871,5.31,15,1,Clear,Low,Evening Peak,Motorcycle,2.4,26.4
ORD_011872,3.24,10,4,Heavy Storm,High,Afternoon,Electric Bike,3.3,40.8
ORD_011873,3.72,20,3,Rainy,High,Evening Peak,Motorcycle,5.8,39.1
ORD_011874,4.04,10,2,Clear,Medium,Late Night,Motorcycle,4.7,20.1
ORD_011875,10.92,20,3,Clear,Medium,Morning,Motorcycle,4.9,43.3
ORD_011876,4.93,15,2,Clear,Low,Late Night,Scooter,1.2,24.7
ORD_011877,8.05,25,3,Windy,Medium,Evening Peak,Motorcycle,2.3,50.7
ORD_011878,5.06,15,4,Foggy,High,Evening Peak,Scooter,1.1,42.5
